x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.53651,0.77996,0.0,0.47072,0.7413,-0.01445,0.42843,0.64398,-0.02086,0.43918,0.5471,-0.03256,0.47517,0.48856,-0.04329,0.43289,0.55183,-0.00139,0.39896,0.443,-0.01907,0.3823,0.37746,-0.02785,0.37157,0.32412,-0.03114,0.47458,0.53811,-0.01108,0.45586,0.40052,-0.03352,0.44178,0.31491,-0.04719,0.43722,0.24879,-0.05099,0.51727,0.54792,-0.02385,0.49783,0.48717,-0.06042,0.48449,0.55815,-0.0651,0.48521,0.61914,-0.05387,0.55568,0.56956,-0.03755,0.52995,0.51786,-0.06119,0.51027,0.56449,-0.05532,0.50158,0.61513,-0.04308
0.6078,0.86544,0.0,0.53787,0.79715,-0.03411,0.51629,0.64662,-0.0448,0.56761,0.53396,-0.05829,0.62499,0.46415,-0.07012,0.52213,0.49756,-0.00817,0.50753,0.34237,-0.03001,0.5015,0.25356,-0.04277,0.49863,0.17956,-0.04988,0.58492,0.49758,-0.01468,0.60442,0.318,-0.04046,0.61184,0.20966,-0.05969,0.62266,0.12273,-0.06809,0.63652,0.53745,-0.0272,0.64711,0.4507,-0.07571,0.61521,0.53615,-0.08669,0.59957,0.60282,-0.0779,0.67483,0.59724,-0.04186,0.67499,0.52163,-0.07947,0.64779,0.58629,-0.07634,0.63384,0.64636,-0.06423
0.57793,0.74299,0.0,0.51748,0.67419,-0.02215,0.49967,0.54688,-0.03035,0.5411,0.44845,-0.04232,0.59563,0.39658,-0.05359,0.5094,0.45906,-0.00644,0.49705,0.32937,-0.02705,0.4925,0.25227,-0.03838,0.49281,0.18894,-0.04412,0.5584,0.45616,-0.01329,0.57274,0.3051,-0.03756,0.57768,0.21317,-0.05366,0.58931,0.14184,-0.06015,0.60097,0.47986,-0.0241,0.60308,0.39963,-0.0638,0.57329,0.46561,-0.07109,0.56226,0.52468,-0.06184,0.63585,0.51699,-0.03628,0.62652,0.44978,-0.06379,0.60007,0.49916,-0.05963,0.58835,0.55221,-0.04843
0.797,0.855,0.0,0.7486,0.77275,-0.05961,0.75064,0.64767,-0.07333,0.81451,0.54819,-0.08181,0.85988,0.48251,-0.08606,0.71627,0.49719,-0.01322,0.69281,0.3538,-0.02932,0.68499,0.27019,-0.0395,0.67783,0.20277,-0.04339,0.77621,0.49156,-0.00065,0.78404,0.33493,-0.01866,0.79224,0.23955,-0.03404,0.7996,0.16767,-0.03771,0.82733,0.52683,0.00274,0.85338,0.47129,-0.04186,0.84535,0.55126,-0.06069,0.837,0.60444,-0.05518,0.86715,0.57837,0.00221,0.88689,0.52453,-0.03326,0.87699,0.58576,-0.03732,0.86914,0.63216,-0.02886
0.52052,0.90266,0.0,0.44768,0.82846,-0.03125,0.42418,0.68602,-0.04504,0.47983,0.58238,-0.06362,0.54291,0.5123,-0.08042,0.45335,0.50857,-0.01161,0.4477,0.34665,-0.03803,0.44626,0.2503,-0.05199,0.44636,0.17087,-0.05985,0.51716,0.51539,-0.02427,0.54726,0.32641,-0.05752,0.55622,0.21255,-0.08079,0.56659,0.12371,-0.09094,0.56821,0.56384,-0.04265,0.5667,0.49423,-0.10001,0.52397,0.57922,-0.1164,0.5034,0.64414,-0.10942,0.60382,0.63257,-0.06266,0.59134,0.57179,-0.10672,0.54726,0.63398,-0.10827,0.51995,0.69235,-0.09885
0.6314,0.90585,0.0,0.54941,0.84324,-0.02909,0.50334,0.70098,-0.04296,0.52178,0.57299,-0.06322,0.56596,0.4821,-0.08065,0.51333,0.53365,1e-05,0.48594,0.37939,-0.0289,0.47794,0.28705,-0.04703,0.47564,0.20756,-0.0585,0.5736,0.52272,-0.01421,0.57004,0.33427,-0.05029,0.56763,0.22578,-0.07498,0.57206,0.13694,-0.08696,0.62899,0.55055,-0.03454,0.62581,0.43018,-0.0932,0.60011,0.54406,-0.09682,0.58819,0.63558,-0.08111,0.67736,0.60277,-0.05717,0.66015,0.52285,-0.10145,0.63593,0.60161,-0.09521,0.62248,0.67466,-0.07957
0.60429,0.83826,0.0,0.54314,0.78307,-0.03005,0.51631,0.67227,-0.04248,0.55402,0.58658,-0.05763,0.60095,0.52953,-0.07146,0.54029,0.50442,-0.01134,0.52874,0.37747,-0.03406,0.52376,0.30146,-0.04819,0.52202,0.23642,-0.05733,0.59682,0.50533,-0.02017,0.61423,0.35855,-0.04566,0.61877,0.27136,-0.06229,0.62481,0.20115,-0.07037,0.64192,0.54377,-0.03459,0.6484,0.45369,-0.08295,0.62329,0.52808,-0.0926,0.61066,0.58813,-0.08552,0.67523,0.60562,-0.05086,0.67357,0.54574,-0.09224,0.64497,0.60689,-0.09305,0.6274,0.66339,-0.08462
0.62403,0.95427,0.0,0.55117,0.90622,-0.04699,0.5002,0.78231,-0.07149,0.54375,0.6632,-0.09658,0.60375,0.57803,-0.11981,0.49263,0.56356,-0.04024,0.45868,0.39852,-0.07822,0.4394,0.29784,-0.09955,0.42407,0.21094,-0.11202,0.56434,0.54456,-0.04819,0.56439,0.34587,-0.08808,0.55929,0.22247,-0.11191,0.55714,0.12108,-0.12177,0.62698,0.5769,-0.06192,0.62409,0.49955,-0.12378,0.60069,0.60857,-0.1346,0.59127,0.6893,-0.12323,0.67783,0.63808,-0.07913,0.66299,0.61885,-0.13254,0.64089,0.7142,-0.13417,0.63477,0.78536,-0.12189
0.75056,1.10256,0.0,0.66472,1.06353,-0.09305,0.62136,0.9529,-0.15176,0.69618,0.83328,-0.20531,0.77753,0.72961,-0.25414,0.58402,0.6673,-0.10648,0.54241,0.446,-0.17916,0.52325,0.30408,-0.22223,0.50836,0.18433,-0.24664,0.6754,0.64284,-0.10698,0.68306,0.40242,-0.17856,0.68836,0.24554,-0.21748,0.6913,0.1063,-0.23384,0.75609,0.68987,-0.11657,0.76676,0.65499,-0.20479,0.74414,0.78557,-0.21706,0.72852,0.86837,-0.19942,0.81967,0.7768,-0.13382,0.81656,0.76326,-0.19655,0.78574,0.85404,-0.19219,0.76236,0.92181,-0.17239
0.58132,0.7789,0.0,0.52174,0.73153,-0.01847,0.48321,0.63409,-0.02785,0.49722,0.54118,-0.04206,0.53723,0.48454,-0.05468,0.49078,0.53269,-0.0056,0.45825,0.41548,-0.02789,0.44203,0.3438,-0.03926,0.43065,0.28637,-0.04428,0.53448,0.52407,-0.01574,0.51942,0.38184,-0.04327,0.50837,0.29207,-0.05932,0.50414,0.22317,-0.064,0.57768,0.54072,-0.02945,0.56276,0.48159,-0.07236,0.54829,0.55944,-0.07534,0.54602,0.6239,-0.06127,0.61446,0.57204,-0.04447,0.5929,0.52968,-0.07404,0.57504,0.58312,-0.0676,0.56716,0.63379,-0.0534
0.63633,1.06206,0.0,0.55051,1.00695,-0.05817,0.48957,0.85913,-0.08871,0.54318,0.71619,-0.12025,0.61868,0.61059,-0.14896,0.48866,0.60011,-0.04972,0.45391,0.393,-0.09974,0.43409,0.26906,-0.12568,0.42089,0.16343,-0.13942,0.57941,0.58547,-0.06056,0.58325,0.34347,-0.11525,0.58095,0.18948,-0.14831,0.58607,0.06586,-0.16124,0.66112,0.63156,-0.07812,0.65117,0.56026,-0.16347,0.61214,0.69924,-0.17831,0.59754,0.8012,-0.1623,0.72488,0.71273,-0.09924,0.69387,0.71056,-0.17239,0.65689,0.83345,-0.17423,0.6469,0.92636,-0.15657
0.61606,0.8925,0.0,0.5419,0.82461,-0.02508,0.50762,0.66698,-0.0335,0.55037,0.54453,-0.04673,0.61267,0.47043,-0.05892,0.52699,0.5378,-0.01029,0.50773,0.37411,-0.03587,0.49985,0.27947,-0.04804,0.49594,0.19652,-0.0544,0.5884,0.53375,-0.0219,0.59908,0.34107,-0.05641,0.60253,0.22541,-0.07691,0.6125,0.13072,-0.08411,0.64252,0.5634,-0.0377,0.63597,0.47648,-0.09432,0.60426,0.57955,-0.09902,0.59276,0.65782,-0.08265,0.68828,0.60983,-0.05486,0.66816,0.53643,-0.09684,0.63972,0.61947,-0.08884,0.62995,0.69061,-0.07135
0.75375,0.89122,0.0,0.6799,0.82385,-0.05127,0.64951,0.67819,-0.07478,0.69555,0.55421,-0.09933,0.74552,0.45906,-0.1205,0.64542,0.47945,-0.02801,0.61651,0.31822,-0.06632,0.60164,0.21793,-0.09071,0.5902,0.13093,-0.10702,0.71606,0.46736,-0.03557,0.72312,0.27144,-0.07814,0.72427,0.15977,-0.10638,0.72675,0.06196,-0.12115,0.77623,0.50794,-0.05065,0.79043,0.38102,-0.11647,0.77285,0.49832,-0.12141,0.76308,0.58086,-0.10686,0.82861,0.58054,-0.06994,0.83724,0.50461,-0.1235,0.81751,0.58719,-0.12088,0.80512,0.65044,-0.10715
0.29038,0.96054,0.0,0.19896,0.91155,-0.04094,0.12498,0.78833,-0.07172,0.14262,0.67843,-0.10761,0.20228,0.60508,-0.14157,0.17893,0.54244,-0.04631,0.14979,0.35831,-0.09216,0.13352,0.24586,-0.11455,0.12764,0.15003,-0.12581,0.25989,0.54204,-0.06339,0.26212,0.32169,-0.11584,0.259,0.18425,-0.14274,0.26192,0.07455,-0.15104,0.3304,0.58703,-0.08532,0.27623,0.51245,-0.16765,0.23662,0.64626,-0.17951,0.22533,0.75268,-0.16135,0.37998,0.65892,-0.10898,0.29781,0.64871,-0.17303,0.24191,0.75326,-0.17313,0.21604,0.84046,-0.15606
0.58306,1.30238,0.0,0.49104,1.25288,-0.08282,0.44452,1.16833,-0.14657,0.48672,1.12112,-0.20725,0.52336,1.08266,-0.26566,0.47006,0.84795,-0.1365,0.44682,0.61642,-0.22053,0.43787,0.46205,-0.27075,0.43117,0.32567,-0.30014,0.5815,0.84988,-0.15015,0.6114,0.60151,-0.24003,0.63895,0.41939,-0.2891,0.66529,0.25877,-0.31124,0.67315,0.92396,-0.16795,0.70138,0.8767,-0.26873,0.66964,1.02019,-0.27222,0.64265,1.1201,-0.24465,0.73863,1.03463,-0.19175,0.74909,1.0203,-0.25883,0.71682,1.11414,-0.24007,0.6907,1.1876,-0.20697
0.61112,0.69828,0.0,0.55917,0.64357,-0.02099,0.53883,0.53581,-0.03017,0.57056,0.45385,-0.04277,0.61311,0.40145,-0.05441,0.55498,0.4265,-0.0101,0.54514,0.31115,-0.03079,0.54082,0.24273,-0.04203,0.53962,0.18407,-0.04773,0.59962,0.42821,-0.01795,0.61572,0.294,-0.0425,0.62148,0.21034,-0.05696,0.63009,0.14317,-0.06205,0.63701,0.45588,-0.02952,0.64274,0.39456,-0.06997,0.61741,0.46233,-0.07474,0.60502,0.51648,-0.06395,0.66553,0.49725,-0.0424,0.66442,0.44208,-0.07106,0.64404,0.49214,-0.06576,0.63311,0.53961,-0.05364
0.34747,1.00042,0.0,0.42299,0.97522,-0.05456,0.47687,0.89123,-0.08063,0.45149,0.8002,-0.10526,0.40873,0.71935,-0.12598,0.49716,0.70152,-0.03963,0.54624,0.57119,-0.0797,0.57595,0.48703,-0.10364,0.5971,0.4145,-0.11529,0.4351,0.68036,-0.04244,0.46129,0.52515,-0.09125,0.47862,0.42127,-0.11964,0.48924,0.33891,-0.1285,0.37266,0.69548,-0.05167,0.39014,0.67375,-0.12489,0.39602,0.77371,-0.13771,0.39238,0.83997,-0.1209,0.31268,0.73248,-0.06431,0.3393,0.7124,-0.11752,0.35307,0.793,-0.11409,0.35386,0.85478,-0.09483
0.30813,0.86911,0.0,0.38073,0.82633,-0.04774,0.4278,0.70961,-0.06327,0.398,0.60648,-0.07772,0.34444,0.53444,-0.0875,0.4333,0.55054,-0.01654,0.46813,0.41713,-0.04298,0.48768,0.34085,-0.058,0.50029,0.27693,-0.06607,0.37306,0.54486,-0.01997,0.36651,0.37226,-0.05654,0.37463,0.28055,-0.07825,0.37718,0.21006,-0.08436,0.31793,0.57906,-0.03049,0.32949,0.52623,-0.09806,0.35412,0.62048,-0.11244,0.36045,0.68046,-0.09905,0.27209,0.63107,-0.04353,0.29861,0.59471,-0.09726,0.32179,0.66692,-0.0989,0.32728,0.71688,-0.08534
0.42147,0.90245,0.0,0.49742,0.83968,-0.05916,0.54094,0.71753,-0.08384,0.48867,0.614,-0.10643,0.42073,0.5459,-0.12351,0.51732,0.51048,-0.03514,0.53433,0.35015,-0.07364,0.54268,0.25396,-0.09537,0.54534,0.17058,-0.10649,0.44388,0.51353,-0.03825,0.40978,0.32601,-0.08953,0.40027,0.21609,-0.11894,0.39174,0.13096,-0.12718,0.38431,0.56201,-0.0483,0.39474,0.52971,-0.12887,0.43233,0.6292,-0.14384,0.44843,0.69561,-0.12561,0.33857,0.63164,-0.06176,0.36492,0.60665,-0.12143,0.3999,0.68558,-0.11969,0.41458,0.74481,-0.09988
0.43237,0.80869,0.0,0.49965,0.76283,-0.04722,0.5431,0.65228,-0.06532,0.51608,0.55999,-0.08148,0.46643,0.50132,-0.09264,0.51553,0.49638,-0.02846,0.52622,0.36429,-0.05827,0.52887,0.28902,-0.07383,0.52932,0.22629,-0.08143,0.45818,0.50028,-0.03088,0.4439,0.34345,-0.07137,0.44824,0.25654,-0.09212,0.45049,0.18788,-0.09668,0.41096,0.53564,-0.03948,0.43712,0.49033,-0.10409,0.469,0.57644,-0.11434,0.48004,0.63051,-0.09924,0.37438,0.58653,-0.05102,0.41605,0.56302,-0.09869,0.44807,0.62331,-0.09922,0.46028,0.6612,-0.08613
0.8557,0.66644,0.0,0.85243,0.55877,0.01569,0.87546,0.47874,0.04815,0.91194,0.43823,0.07672,0.93457,0.41048,0.11019,0.81107,0.40905,0.08441,0.80676,0.30208,0.10987,0.80674,0.23642,0.11991,0.80881,0.18343,0.12597,0.85006,0.41315,0.07972,0.86596,0.30011,0.10569,0.8866,0.22311,0.10029,0.90294,0.16841,0.09447,0.89186,0.43651,0.06988,0.9365,0.38661,0.0767,0.93211,0.44285,0.05454,0.91859,0.47583,0.04221,0.92874,0.45314,0.06153,0.95703,0.42673,0.06114,0.94934,0.46647,0.04622,0.93694,0.48968,0.03634
0.79884,0.65986,0.0,0.77852,0.53584,0.08183,0.79018,0.461,0.11664,0.81938,0.40346,0.13629,0.84591,0.36726,0.15896,0.74191,0.39291,0.08434,0.7414,0.27429,0.10183,0.73466,0.2074,0.10531,0.73095,0.14959,0.10412,0.77569,0.39424,0.05056,0.79914,0.26294,0.06348,0.81997,0.18491,0.05355,0.83456,0.1345,0.04113,0.81629,0.41573,0.02505,0.87233,0.35836,0.06428,0.87194,0.39973,0.07997,0.85864,0.42766,0.0808,0.85769,0.44002,0.0036,0.89787,0.41107,0.04453,0.89206,0.44659,0.06331,0.87684,0.46908,0.07072
0.18465,0.77136,0.0,0.26201,0.73748,-0.1021,0.28959,0.62837,-0.13016,0.2465,0.53142,-0.14509,0.19772,0.43854,-0.15114,0.32023,0.4624,-0.03968,0.35731,0.33256,-0.07451,0.37693,0.24509,-0.09676,0.39203,0.1745,-0.10855,0.2605,0.4564,-0.01742,0.25574,0.30055,-0.05793,0.26145,0.19977,-0.08312,0.26743,0.12433,-0.09084,0.20349,0.47854,-0.01191,0.19498,0.43627,-0.09643,0.20667,0.53253,-0.13466,0.21702,0.58554,-0.13259,0.15795,0.50755,-0.01336,0.15457,0.49454,-0.08795,0.16967,0.56852,-0.11698,0.17756,0.6109,-0.12091
0.59431,0.79345,0.0,0.52773,0.75183,-0.04151,0.48701,0.65777,-0.06419,0.52378,0.58238,-0.08714,0.58199,0.54283,-0.10776,0.49444,0.50289,-0.04186,0.46179,0.35719,-0.07492,0.44291,0.27093,-0.09247,0.42915,0.20005,-0.10338,0.55101,0.49676,-0.04688,0.5482,0.36377,-0.08378,0.54361,0.29044,-0.1007,0.54191,0.23063,-0.10656,0.60319,0.52586,-0.05716,0.59967,0.48359,-0.108,0.58253,0.56706,-0.11274,0.57661,0.62069,-0.10155,0.64659,0.57769,-0.07103,0.63765,0.55671,-0.10931,0.61638,0.61934,-0.10791,0.60839,0.66059,-0.09817
0.69611,0.81085,0.0,0.60726,0.79111,-0.0556,0.54565,0.72581,-0.09263,0.57904,0.654,-0.127,0.65581,0.60878,-0.15699,0.55803,0.53178,-0.05307,0.53466,0.39844,-0.0848,0.52504,0.31633,-0.10295,0.52084,0.24693,-0.11605,0.61951,0.51671,-0.05095,0.63222,0.40175,-0.09363,0.64403,0.3388,-0.11427,0.65413,0.28739,-0.12368,0.67717,0.53289,-0.05581,0.68191,0.49284,-0.11098,0.67027,0.57112,-0.12225,0.66213,0.63483,-0.11417,0.73089,0.56305,-0.06545,0.73603,0.48701,-0.10971,0.73058,0.4712,-0.12183,0.72002,0.46183,-0.12149
0.49536,0.62598,-0.0,0.37148,0.58344,0.04734,0.3176,0.48361,0.07674,0.31984,0.39778,0.10858,0.34733,0.34028,0.13832,0.32526,0.36343,-0.00306,0.29468,0.2136,-0.00093,0.27565,0.11826,-0.01485,0.25706,0.04137,-0.02665,0.38789,0.34013,-0.0019,0.37648,0.22243,0.05121,0.37036,0.24797,0.07984,0.36539,0.28877,0.08578,0.44569,0.3464,0.00625,0.42037,0.28081,0.06639,0.41239,0.32337,0.08766,0.41312,0.36589,0.08427,0.49477,0.36426,0.01848,0.47455,0.33176,0.06987,0.46523,0.37012,0.09336,0.46293,0.40486,0.10013
